Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2008-06-13,153.55691528320312,155.63338582693083,148.5599044373016,148.5599044373016,6732432
2008-06-16,153.75962829589844,156.6633036572108,152.48505283230136,155.1439397208801,6541784
2008-06-17,155.5321807861328,156.49444643338512,152.78044662590457,152.78044662590457,3504824
2008-06-18,152.918212890625,156.32997031370402,151.2377888702609,156.29602036540047,6431336
2008-06-19,150.72857666015625,152.4259705414643,149.3706615551098,149.4130964021425,3289068
2008-06-20,146.6293487548828,152.74846125316617,142.8441629243143,152.74846125316617,8157760
2008-06-23,145.71275329589844,149.27727979796796,143.09027815450509,146.62933960896112,3572312
2008-06-24,143.3279571533203,147.28288320200303,139.7634296625634,144.27849367349373,9287176
2008-06-25,148.82749938964844,150.21936449996733,141.10435692100606,142.58109172878252,5914196
2008-06-26,149.59979248046875,152.42595718930932,146.0437608986844,150.0496059636408,7028316
2008-06-27,146.909423828125,149.59978868198974,144.47366802768857,149.59978868198974,6260948
2008-06-30,145.67034912109375,149.031187029937,144.2784840267044,147.84301127912886,3258044
2008-07-01,143.8880615234375,148.01272601349714,141.74085441602617,146.8245504606365,5059616
2008-07-02,148.77655029296875,150.72855294940814,142.58106360079148,144.27845721508663,8141112
2008-07-03,145.40724182128906,149.54039151773443,139.27964407994637,149.54039151773443,4172528
2008-07-04,143.34494018554688,147.68178029439775,141.81728540559433,147.65632559744176,3939584
2008-07-07,144.66043090820312,146.6548692340129,141.22320741053093,143.42982002632047,1794132
2008-07-08,140.9176483154297,143.4297892985861,138.8468256168561,140.90916341766282,3947624
2008-07-09,148.81900024414062,151.05956211452653,144.27847186486403,144.27847186486403,3578548
2008-07-10,147.40167236328125,150.8982992249154,144.6773471994557,147.6732512099847,3504368
2008-07-11,135.5539093017578,160.06428797818327,133.3133570369933,155.65106264686537,5523784
2008-07-14,130.33438110351562,135.79150641145384,129.17167047389546,135.79150641145384,4559896
2008-07-15,127.41487884521484,133.49154701139764,125.12339705148138,130.33438810176713,4509844
2008-07-16,123.58724212646484,131.31887940452344,121.51642991664957,128.09383108816667,5739900
2008-07-17,132.94839477539062,133.56794777474025,123.91825596280718,124.75846812628421,10350716
2008-07-18,134.7476348876953,136.13101530949518,127.1348260184687,132.39674805661627,8339496
2008-07-21,137.9641876220703,138.33761638863055,132.90595537705244,135.6217858828415,3582068
2008-07-22,141.1977081298828,143.25156097514216,136.81843391811145,138.50734292902723,4241164
2008-07-23,146.06924438476562,147.67328385032653,138.99960431073237,140.883707581346,5971420
2008-07-24,136.22433471679688,148.4370849440097,134.49299100221137,148.4370849440097,11742336
2008-07-25,135.65574645996094,144.1936372091599,132.73622636558332,135.65574645996094,8842536
2008-07-28,136.8524169921875,138.6686309858348,133.24545406371124,135.79154554263567,1969372
2008-07-29,137.3107147216797,138.13394681765416,134.43362929542593,136.9288010020904,2472192
2008-07-30,142.40281677246094,143.5994770088547,135.7914676206664,143.5994770088547,4420076
2008-07-31,142.0281219482422,143.43349766767005,139.94135194060684,143.09280052356632,5195580
2008-08-01,143.20350646972656,145.9801856341551,138.19525515929112,140.5375476196181,4011724
2008-08-04,138.8937225341797,143.09281955257003,138.15271030611225,138.834104684934,5238928
2008-08-05,141.33822631835938,142.24107176026138,137.17320123946166,138.90224357604737,4768200
2008-08-06,146.59335327148438,148.19463282437277,142.47944453484382,143.07566409643613,5009932
2008-08-07,145.3668975830078,148.18617375553,143.94449167623065,146.32937082826288,3072320
2008-08-08,143.96156311035156,145.9887151221736,141.96849328704445,143.93601706484176,2086672
2008-08-11,142.06219482421875,146.12500413970227,140.45239872661614,145.13698449372583,3405100
2008-08-12,139.55804443359375,143.7230684067287,138.83406312283054,142.24103399701042,3323504
2008-08-13,141.0996856689453,142.70096601381013,136.2788243374576,136.2788243374576,3697968
2008-08-14,141.93446350097656,143.88495715901172,138.15272229099543,141.2189972616957,3741508
2008-08-18,143.35684204101562,145.20513032880777,142.241060947762,143.09280382768873,1956648
2008-08-19,143.30577087402344,144.9666698529497,142.25812274379902,143.85940386699886,1953300
2008-08-20,143.36534118652344,144.62592466523856,142.24104487099433,143.5527308372788,1127256
2008-08-21,139.319580078125,143.4335023874497,138.8681625856844,142.41141092150588,1976516
2008-08-22,139.51547241210938,140.49497664455092,136.87506969857128,139.51547241210938,2645284
2008-08-25,139.3791961669922,142.24104994267603,139.00442724936963,140.36721575181443,942244
2008-08-26,142.07919311523438,142.57320802416663,137.9737975928298,137.9737975928298,2205004
2008-08-27,139.42169189453125,142.41130513215086,138.51032144271932,139.7027606005244,2131788
2008-08-28,134.97572326660156,140.40984833781934,133.32334999037806,139.68586671157036,6580688
2008-08-29,138.357177734375,139.677379792151,136.27892209300535,136.27892209300535,1998500
2008-09-01,138.8255157470703,139.6857736148832,137.47124305757407,138.83403109284123,1527432
2008-09-02,144.59185791015625,145.30732395279728,138.82556322286422,138.82556322286422,2647848
2008-09-04,143.80825805664062,145.6139486541465,141.78962135947722,143.9445348267305,2461676
2008-09-05,142.82022094726562,144.7962598641589,140.5375463387425,144.7962598641589,2445368
2008-09-08,145.93753051757812,148.95270039597062,143.43340602883708,146.4996783667457,5170432
2008-09-09,147.3174591064453,148.49286854076584,143.09281613801173,145.64804499761908,2815328
2008-09-10,144.9495849609375,148.23730988757433,144.47260070443033,146.69565759370386,3063456
2008-09-11,142.53065490722656,147.8625632299626,141.21896879912327,144.94960675380304,1908976
2008-09-12,138.07603454589844,147.35151647760992,136.44069239475866,147.35151647760992,3573964
2008-09-15,129.5670928955078,136.10848086572668,126.90965988105928,132.87185866741777,8550948
2008-09-16,127.56551361083984,127.93176716976015,123.50270465789096,127.67624433253692,5072364
2008-09-17,124.37149810791016,130.25705005441827,124.01377023728054,127.42074194709595,4200868
2008-09-18,122.84685516357422,127.5910578971102,114.3038716274512,124.0137385168174,6357104
2008-09-19,130.63174438476562,132.82072887021076,124.37143694657084,132.82072887021076,9544368
2008-09-22,130.62326049804688,147.86253510337414,128.27245268760453,147.86253510337414,4472944
2008-09-23,122.82130432128906,130.77658367092525,121.85883085668117,121.85883085668117,2966120
2008-09-24,121.4670181274414,127.4207013740336,117.59158904153331,123.42602623680155,7380724
2008-09-25,117.2679443359375,122.62539784057752,114.31239079649556,121.47554514418734,15122632
2008-09-26,115.18968200683594,119.24397508010978,113.48619664854866,119.24397508010978,4217244
2008-09-29,105.61614227294922,115.63263884777159,104.25335334039504,115.63263884777159,5578636
2008-09-30,113.38398742675781,115.27486251516916,100.50564157983493,100.84633866993606,8391372
2008-10-01,114.4316177368164,116.67170492249532,109.93441267244333,114.06536426175155,6017916
2008-10-03,112.00420379638672,113.27330293786488,109.4234183636979,113.27330293786488,4172404
2008-10-06,105.44577026367188,110.93951192926706,102.20914726688711,110.93951192926706,5882984
2008-10-07,98.10374450683594,113.28179776241885,96.41728952410385,107.51550289236022,8884604
2008-10-08,93.11251068115234,95.8977156345314,86.53706099295025,94.54344262025076,8301380
2008-10-10,89.39889526367188,93.69167976127439,81.83542251903197,91.98819467470577,13742076
2008-10-13,97.58416748046875,102.70314997608745,89.39892133216001,89.93552344980003,13866024
2008-10-14,100.96556091308594,105.51386807243776,99.03209914451674,102.03875441428752,7424624
2008-10-15,92.51629638671875,100.27568141203717,91.18757973249954,99.65390502520188,5308752
2008-10-16,84.3225326538086,90.0632808957503,79.70608588697606,89.43298917828184,8031800
2008-10-17,77.31269073486328,90.11438327361051,75.80510502222434,85.17427530587004,9743540
2008-10-20,83.70074462890625,86.02600083959828,77.55116214302399,84.60358968698108,12413060
2008-10-21,95.24188995361328,96.74096582317729,84.04147566038154,91.71568255306609,11804900
2008-10-22,93.12103271484375,94.54343885218852,87.0651390529746,94.54343885218852,6020668
2008-10-23,93.23177337646484,100.1649624850688,85.38722354700805,89.37338437623299,10501016
2008-10-24,84.9783935546875,91.37498610743415,74.95337818298763,85.80458524029342,8479936
2008-10-27,84.62065887451172,88.2405662747802,70.75428521391436,81.93766868372448,8972576
2008-10-29,92.6842041015625,98.54552248769731,90.87611008539392,96.3175367618885,10955572
2008-10-31,92.11864471435547,101.97319740472837,90.79042239521824,97.51722575342932,10375980
2008-11-03,93.81534576416016,99.91659506966637,90.32768475434419,95.96620691071129,7532020
2008-11-04,87.1485595703125,102.24745036774445,83.97796300777408,102.24745036774445,9422540
2008-11-05,86.78863525390625,94.07244191134464,85.6917814967896,88.26253494169329,9233164
2008-11-06,85.72608184814453,90.57623580783175,82.6240375322406,90.57623580783175,7861916
2008-11-07,90.0020523071289,91.69017565606833,83.24953799053307,85.69175294959658,5877720
2008-11-10,93.65252685546875,94.68939506225652,88.27108012839605,94.24380209319037,4099016
2008-11-11,90.63618469238281,93.87533791648114,89.11944448483833,92.88988252073533,6498776
2008-11-12,91.673095703125,95.02364313281144,88.27112482292284,90.63621651091178,7742044
2008-11-14,90.97899627685547,94.00392154633671,89.71933077394215,93.40407883820147,6617464
2008-11-17,88.9480972290039,92.03300233521213,86.63441839934772,90.66193339911958,8090972
2008-11-18,82.8039779663086,89.11946411346892,82.26412072012516,89.11946411346892,9755152
2008-11-19,82.71826171875,85.00623294589634,80.84161515776825,83.97793174090566,8175088
2008-11-20,81.06442260742188,82.2641075085888,78.83643636239759,82.2641075085888,5016448
2008-11-21,86.79723358154297,88.60532862088992,78.83646260272604,80.49888575404258,6845692
2008-11-24,89.10232543945312,91.11608245955235,84.0207982215866,86.37732239404313,8370556
2008-11-25,86.37733459472656,92.53857712070125,85.70036728111546,88.96522277639069,5774020
2008-11-26,90.39627838134766,90.83330445219313,85.20335236604778,86.24879333125698,6135556
2008-11-27,90.39627838134766,90.39627838134766,90.39627838134766,90.39627838134766,0
2008-11-28,95.87200164794922,97.34589660247829,88.77671556352773,88.77671556352773,12138064
2008-12-01,96.68605041503906,101.75900017651131,95.34925012859195,95.87197841362696,11958704
2008-12-02,91.32174682617188,97.68865173293575,89.64218964284845,97.68865173293575,6658808
2008-12-03,91.65593719482422,94.55232390320602,89.3936718293902,91.9215796537767,9997992
2008-12-04,94.15814971923828,94.89509707345992,86.26593216194479,91.69022180790257,8256508
2008-12-05,89.42794036865234,93.45545406705655,88.81953081693536,92.2729137680339,7105448
2008-12-08,89.50505828857422,93.61826345645508,87.81693451842511,91.69019853401092,7621404
2008-12-10,92.72711944580078,95.42641186650444,90.74764042937029,94.2267263461917,8088380
2008-12-11,87.00286865234375,94.20955094110029,86.03455252356899,94.20955094110029,7300252
2008-12-12,82.48689270019531,87.39703512620613,81.45002441311202,87.39703512620613,7121036
2008-12-15,80.49029541015625,86.03455513895813,80.07897587386093,86.03455513895813,5997716
2008-12-16,82.15272521972656,83.10390205569834,79.69336964798816,80.55028760119234,5847868
2008-12-17,81.80139923095703,84.32074052155201,80.89306814262713,83.18104050160208,6476068
2008-12-18,87.4913330078125,88.10830982036735,80.89306401505877,81.39007543860028,5723936
2008-12-19,88.0140380859375,91.51883449530503,84.68063049197912,86.20594335419182,4943988
2008-12-22,87.49989318847656,89.03377847077013,86.27450151831881,89.03377847077013,4106852
2008-12-23,85.79463958740234,87.67985937157125,84.36358534155882,84.86916910303474,3567120
2008-12-24,81.94705963134766,86.50586401111079,80.9358975319407,85.12622825220112,9148436
2008-12-26,80.83307647705078,84.83488471097462,79.7276553598535,79.7276553598535,3154564
2008-12-29,81.71569061279297,82.17842838084914,78.83644849883338,81.57858583792324,4875608
2008-12-30,82.70112609863281,84.57777797558568,80.55026473865303,83.12101786861004,3522528
2008-12-31,81.90422058105469,84.37214335051797,80.93590429670775,84.37214335051797,2543696
2009-01-02,85.40039825439453,87.18279088649183,84.68915775631062,85.18616887363375,5375740
2009-01-05,88.3053970336914,89.63361989057856,85.34903002965224,86.03456440740045,4829776
2009-01-06,86.78863525390625,89.46221988264834,85.39186026155085,88.26253494169329,5918992
2009-01-07,86.5144271850586,89.08518082839684,79.62481055903909,88.94807605950348,9013828
2009-01-09,92.0244369506836,94.22671228589672,83.12105578996223,85.67467068468342,14219980
2009-01-12,87.8426513671875,90.83329691428011,86.56584684114213,87.68840719205465,7595416
2009-01-13,90.0877914428711,92.03299107376121,83.66947367906857,85.62324562788808,13359808
2009-01-14,92.36717224121094,95.56346937581417,90.49052015722937,90.49052015722937,5958904
2009-01-15,87.4827651977539,89.63362739595415,85.40902248538049,89.11947656959113,7171524
2009-01-16,86.20594024658203,88.94807751088683,83.37811119276772,87.18282873907532,9790076
2009-01-19,85.82032775878906,88.75956034248567,83.51521651372238,88.75956034248567,6868376
2009-01-20,85.08338165283203,87.04572053499004,83.97795545325042,84.78346038335613,4635196
2009-01-21,84.37210083007812,85.86313947593574,83.1210032850875,84.14930435665559,3669860
2009-01-22,85.10908508300781,86.38588958901168,82.80397388843183,84.83487031473604,4848136
2009-01-23,83.31815338134766,85.50329473473494,82.82970897395957,83.9951208338942,3031220
2009-01-27,85.53754425048828,88.26254207631668,84.14933623198348,84.14933623198348,5243956
2009-01-28,87.4945297241211,87.93419861244703,81.93398481186341,81.93398481186341,4789396
2009-01-29,88.62385559082031,89.3135354008656,85.53753949323549,88.28763457868747,10017036
2009-01-30,88.21003723144531,88.79626394101827,85.91684900557405,87.07206464119268,8707524
2009-02-02,84.7099609375,87.72731154454078,83.99441884591297,87.72731154454078,3234692
2009-02-03,86.18412017822266,87.89969566531659,85.00304237080398,85.00304237080398,3808560
2009-02-04,85.97721099853516,88.43420066170903,85.00303928826874,86.72723886815248,2484756
2009-02-05,83.26160430908203,86.65827989822591,82.45985248315071,86.20998691390561,4341548
2009-02-06,86.69278717041016,87.57213035743092,83.96855285798826,84.48581293719558,6840388
2009-02-09,88.79629516601562,90.28773229429588,85.63238728588755,86.20999530681128,4595224
2009-02-10,90.45149993896484,91.03773196792663,88.10659287047446,89.14111255192816,6790772
2009-02-11,88.7531509399414,90.17561523378214,88.27899617532783,89.31351566175745,4502732
2009-02-12,87.91694641113281,88.91698544838657,86.91691263571924,88.27902942010675,2844372
2009-02-13,88.14106750488281,89.6583607356742,87.41690171728234,87.93416149075738,3257208
2009-02-16,86.33928680419922,88.78765210937345,85.86513195904385,87.52036447086313,2501996
2009-02-17,83.66678619384766,86.17549452521789,82.76158139731453,85.520300777225,2950388
2009-02-18,82.89089965820312,84.64096128192618,82.24432477787393,82.99435269142377,2629412
2009-02-19,84.39955139160156,84.96853502658486,82.58914221976944,83.10640198315005,3477072
2009-02-20,81.73567962646484,84.05473018449601,80.05458502277493,83.88231022514319,4771388
2009-02-24,80.84771728515625,82.02017615711424,79.39939068976301,81.03738029139764,4495532
2009-02-25,82.89089965820312,83.58919842422272,81.03738500125942,81.03738500125942,5517928
2009-02-26,83.14090728759766,84.58923390743222,82.24432138578408,82.93400122969003,8808288
2009-02-27,83.29608154296875,84.31335822791104,78.49418473058589,83.10641853957692,6750148
2009-03-02,79.28733825683594,83.10644021431655,78.416614097486,81.74432326317206,3988944
2009-03-03,76.93378448486328,80.34769742075177,75.75270676440067,77.93381809909827,3560896
2009-03-04,79.40801239013672,80.08045445984084,76.93379011388181,77.24414394463778,3258300
2009-03-05,79.86492919921875,81.19255976108626,78.96834328426847,80.1666641353486,4284496
2009-03-06,83.0547103881836,83.59783229843302,78.90800651649158,79.31319454097115,5805604
2009-03-09,79.8304672241211,82.7616074893696,79.14078716170968,81.22707040287247,4535184
2009-03-12,82.31328582763672,83.62367854378348,79.59767152441076,79.59767152441076,8617456
2009-03-13,87.39103698730469,87.93415867972355,81.61496970147971,81.61496970147971,10199700
2009-03-16,89.6239013671875,90.14116129488234,86.62379483892553,87.93418770812045,4672896
2009-03-17,85.78754425048828,89.31353434228929,85.01165447338346,88.79627449088608,6946172
2009-03-18,87.0979232788086,88.71005061544136,86.20996172540463,86.20996172540463,6413800
2009-03-19,88.78765106201172,89.3135297793359,86.48584378849694,87.15828050859903,7382584
2009-03-20,87.89970397949219,91.1929319221994,87.15830016786464,91.1929319221994,4139380
2009-03-23,89.59801483154297,91.31358460117013,88.10657832748763,90.43424722655041,4587312
2009-03-24,89.94287109375,91.81362334108758,88.31350046211611,90.03769996147926,6681544
2009-03-25,90.69293212890625,91.36537442830861,86.83934356117472,86.83934356117472,3831616
2009-03-26,96.28790283203125,99.65009114644126,88.39107289574198,88.39107289574198,15230328
2009-03-27,99.11561584472656,100.8656827549902,92.52918138975483,92.52918138975483,7079424
2009-03-30,90.2187271118164,98.27935872668007,89.3135224919654,92.0291363515184,5148188
2009-03-31,92.85679626464844,93.779249652066,90.52050718397008,90.52050718397008,4777672
2009-04-01,93.88267517089844,95.48617881288301,89.74459582452275,92.41710540239038,6724568
2009-04-02,99.78811645507812,101.21058204601444,94.08101629364438,94.08101629364438,8503764
2009-04-06,99.92599487304688,102.41746562816503,99.26218217566972,100.83119974602307,5414580
2009-04-08,104.16753387451172,105.81414255898551,96.72760761745795,100.88292487604419,10193512
2009-04-09,103.89165496826172,106.8831478814517,102.4605712648393,105.52102585457577,6586724
2009-04-13,102.11571502685547,105.00374917915573,99.17595699447361,104.22785940689596,4121008
2009-04-15,99.60704040527344,100.31395822632197,94.83962298996738,95.09825300113374,9767236
2009-04-16,98.63282012939453,101.55534008548656,97.79658766753342,100.00356069538574,8868964
2009-04-17,98.81388092041016,103.36577235275574,97.43452115590298,99.45183691623069,6664024
2009-04-20,96.79656982421875,100.31393069658202,95.30513295965702,95.30513295965702,5330200
2009-04-21,94.96028900146484,101.46914221944995,93.96887427289757,99.9346004301091,11488980
2009-04-22,93.61540222167969,97.34828735702088,92.61536874177885,96.55515989591817,6584924
2009-04-23,97.95176696777344,98.77076171005808,94.00335652443967,94.7447601864038,7373712
2009-04-24,100.67597198486328,101.21046940256213,96.546513760552,96.546513760552,5377524
2009-04-27,103.77952575683594,104.96921656620168,98.71037728171997,100.6673386305867,8141124
2009-04-28,103.19334411621094,104.80546650237271,99.3742378646774,103.29679188079068,8388692
2009-04-29,107.52110290527344,108.45217507244256,103.79683528395933,103.79683528395933,10531292
2009-04-30,107.26240539550781,107.26240539550781,107.26240539550781,107.26240539550781,0
2009-05-04,114.9006576538086,120.62499151330518,108.65043453352465,108.79698727997716,11142936
2009-05-05,112.24539184570312,116.3748519146549,109.67633028062328,115.3489510672433,8822316
2009-05-06,109.54703521728516,112.02126836044464,106.03829266932537,110.04705739219011,52522096
2009-05-07,108.91768646240234,111.21086973356807,106.77967483479712,109.65909015589038,7738864
2009-05-08,108.78839111328125,110.69362983356203,106.64176020569799,108.27975005526005,9001752
2009-05-11,106.08135986328125,110.28841028268964,105.00373532180134,110.09012315758648,5298612
2009-05-12,110.53846740722656,111.34884358246454,105.1762091501899,105.1762091501899,9487452
2009-05-13,107.1934585571289,111.19360251435813,106.03824307257862,110.69358057332599,7324800
2009-05-14,106.86589050292969,108.10731633592499,104.36580105018501,106.5555366756007,9443176
2009-05-15,111.04705047607422,112.909183559403,107.59003308815342,107.59003308815342,10942472
2009-05-18,128.25460815429688,136.48766285668307,119.83189566823918,132.1771630125018,73380
2009-05-19,115.4782943725586,129.31499929737805,113.0385471763421,129.31499929737805,13015576
2009-05-20,116.6679458618164,121.03016783718792,114.31440968817725,115.52134915698154,8507664
2009-05-21,111.63328552246094,118.1076517741014,111.03843466061504,115.52135283014297,4459324
2009-05-22,109.32286071777344,111.21086116318638,108.6245620663681,108.6245620663681,5861456
2009-05-25,108.8572998046875,111.0384157521463,107.35725509157255,109.6590565502563,5673644
2009-05-26,107.66768646240234,110.28847294096637,106.98662526051979,109.47809672063838,6058900
2009-05-27,111.8229751586914,112.41782619035497,108.76252053464417,108.76252053464417,9222868
2009-05-28,114.34892272949219,116.19381845709434,107.48661023702468,107.48661023702468,16863676
2009-05-29,121.48712158203125,122.41819374392225,112.52991145872717,115.30586910739156,13871224
2009-06-01,120.288818359375,122.39233396053828,116.09900390037711,116.09900390037711,7905804
2009-06-02,119.7887191772461,122.41812251291073,118.96972469564564,120.69392360427818,4118172
2009-06-03,120.1508560180664,121.51297803739361,117.78008134901474,118.96978339241092,3914944
2009-06-04,121.93540954589844,122.24576339901604,118.34044671988569,118.45252391413825,7020704
2009-06-05,124.3751220703125,125.64241496961183,120.0646234815628,122.24573997694142,13220132
2009-06-08,127.952880859375,129.27189810048324,124.1424029774564,124.95277910162895,9267824
2009-06-09,134.8583221435547,137.0739151794347,126.05627174987872,126.05627174987872,9690708
2009-06-10,134.79786682128906,138.79801034209433,132.28915954654892,135.34961256961992,9383796
2009-06-11,133.64273071289062,136.63422386867197,132.76339296893246,135.86695280456985,3883200
2009-06-12,131.8236846923828,137.03938873477748,131.24608200790354,135.34967514974588,6358660
2009-06-15,134.14271545410156,135.349655053303,130.17705677101117,131.84953232035448,6595868
2009-06-16,135.06248474121094,136.57224355450938,128.8325755389467,133.0321201710338,4344006
2009-06-17,131.45291137695312,137.09280526441316,130.1513974029239,136.05159408518978,3741568
2009-06-18,130.6373291015625,136.39870130028075,129.1275703657665,131.1926439987433,4753108
2009-06-19,131.81729125976562,136.05155301372744,130.15135811262192,130.84549868922255,7727732
2009-06-22,128.2946319580078,134.5939605808608,127.72196764533992,133.413922780749,4106208
2009-06-23,127.25334167480469,131.10582467711419,124.25118526646428,124.94532596627693,5135694
2009-06-24,132.49411010742188,134.83683504055898,125.01474807610504,129.43989517203073,7303954
2009-06-25,132.0602569580078,136.05156564399226,128.5201354520016,132.5808624387884,9694662
2009-06-26,137.92579650878906,140.35528969044478,130.6893754136504,132.7544488547576,6099700
2009-06-29,134.03860473632812,139.52231331136892,133.04945188927834,138.77611400280466,4745206
2009-06-30,135.30543518066406,138.13405760882625,132.98005861738292,134.4898173955281,5923948
2009-07-01,136.38133239746094,137.09282255630666,132.73709281052115,134.35096822353034,3684738
2009-07-02,135.35751342773438,137.19698309146153,132.30329684863008,135.35751342773438,3715428
2009-07-03,135.6872100830078,136.19045593022665,133.62213646458218,133.62213646458218,2919844
2009-07-06,132.12969970703125,138.2901990361576,131.31408218454388,137.78694274158627,4488916
2009-07-07,135.06248474121094,136.48547592836294,131.8867917426012,133.27507376094434,3804568
2009-07-08,132.28587341308594,134.97566886203944,127.80866762285478,134.9062611409859,6694766
2009-07-09,134.7154083251953,135.73927050549594,128.76315155108944,132.6156361012916,3964808
2009-07-10,137.1448516845703,139.33140132434173,135.35744143524911,135.7045117979036,7468748
2009-07-13,137.9605255126953,139.1752722782159,134.75012334667662,135.35749672943692,5119832
2009-07-14,141.24034118652344,142.68068161232307,138.96702310516417,140.56354948931894,4464136
2009-07-15,146.8628387451172,148.3031787975897,142.29886506917498,142.61122631317232,4470094
2009-07-16,145.7001953125,150.9062529428907,143.4095384285292,148.54617772048078,7596876
2009-07-17,150.6632843017578,154.70665292157122,146.11665929328433,146.25548535478552,9094956
2009-07-20,173.7261505126953,178.70662535575923,154.44638670159082,154.44638670159082,34539536
2009-07-21,165.7608642578125,178.09922624321854,164.52875769213594,174.57645237887266,13005820
2009-07-22,161.83897399902344,168.3291967495735,156.97998687635533,167.87800932488344,10674690
2009-07-23,165.0840606689453,167.60032148090346,163.123114706252,163.47018516307384,7662678
2009-07-24,168.17300415039062,170.06454258523289,165.20555565422623,170.06454258523289,7909322
2009-07-27,167.38880920410156,170.40341949570217,166.27358718018726,167.98127854867724,4652338
2009-07-28,167.51077270507812,169.0093671063938,164.25221290670973,168.80025967415838,6334984
2009-07-29,174.184814453125,175.8925172626993,165.5417944898124,167.2843396949683,11072150
2009-07-30,185.7901153564453,189.93738042844828,170.8565151468748,176.08414947059356,15672482
2009-07-31,183.29830932617188,188.19485642899957,181.71259766052103,187.84634743561253,5634966
2009-08-03,185.2847900390625,186.40000165156937,181.60800363399207,184.70974176843404,3520548
2009-08-04,184.7620849609375,188.61310578410595,181.39896405447953,181.39896405447953,5481292
2009-08-05,184.36117553710938,187.13182505700095,176.88565669821782,184.53542995633157,6424010
2009-08-06,180.3185577392578,186.24321049712898,179.20332473057493,184.36125346552035,4178748
2009-08-07,177.4259490966797,181.90429225417478,176.38042200787856,180.03975618303093,4552666
2009-08-10,187.86378479003906,192.2898536410209,179.1336380090344,179.53443189442396,10623976
2009-08-11,188.85699462890625,194.46797980287187,186.13860800172125,187.32354685312478,8843480
2009-08-12,181.10267639160156,186.80078896436504,178.0880655984898,186.45228002973005,11326536
2009-08-13,183.5771484375,186.24325127074317,181.0853001352843,186.24325127074317,10033928
2009-08-14,181.7474822998047,184.709809432208,180.5277005394033,184.709809432208,5151814
2009-08-17,177.7918243408203,180.35336704334824,176.0841327510178,180.10940654381292,5962820
2009-08-18,177.33885192871094,179.42989582545314,174.0802898219305,175.9970898099598,8149844
2009-08-19,173.57484436035156,179.37752575197985,172.1633876430429,178.71535036791207,5603370
2009-08-20,174.60301208496094,177.18197660339706,173.59233809423404,175.96219508184544,3660960
2009-08-21,177.47817993164062,178.61083400091474,172.51192747405423,174.95149008479842,6929022
2009-08-24,181.76486206054688,183.26344648456043,178.9767901009678,179.81322019736191,4207204
2009-08-25,184.11727905273438,185.05825749766018,179.16844757349008,180.5276410240828,5529298
2009-08-26,191.1571502685547,193.4224583391939,183.5073749142136,183.55965976282417,8852624
2009-08-27,190.8958282470703,197.2561182799485,188.5433922075126,191.67997359358952,10230928
2009-08-28,188.47361755371094,191.67990383576847,185.09307681362088,190.1987409424921,4563136
2009-08-31,183.68162536621094,186.03406061891596,181.6776990398326,185.05823987946064,7170352
2009-09-01,183.62936401367188,186.92275639030228,180.91097733836855,186.45227784258282,9862194
2009-09-02,186.31288146972656,189.20552285417946,181.57316812320653,181.57316812320653,8161418
2009-09-03,185.98182678222656,189.72829833931894,184.8665937853902,188.16000792007097,7796744
2009-09-04,185.37197875976562,189.5889299053892,183.733981912572,188.19489365608487,6263446
2009-09-07,192.0110626220703,192.91717763066697,185.96441792774877,186.73114208110962,5925720
2009-09-08,193.30052185058594,198.82438089182082,191.55797688220892,192.3421221179786,9892042
2009-09-09,195.3218536376953,196.83785912653124,189.29265279902367,193.77098448958895,7532186
2009-09-10,193.96261596679688,198.30155584544192,192.39432598207895,196.5590114179776,4898914
2009-09-11,195.2869873046875,198.30159831839887,193.5967273565388,195.5135266372966,9130296
2009-09-14,194.85137939453125,196.52423966311036,185.98184208831637,185.98184208831637,3200972
2009-09-15,199.3122100830078,200.63653939402863,195.8619641281066,196.55898179404292,4308186
2009-09-16,198.8243408203125,202.11775440104327,196.97724778036033,201.7866666695196,5816522
2009-09-17,203.1632843017578,204.9232501379691,199.69561620587803,200.39263406349016,5283220
2009-09-18,203.52911376953125,205.6201663082593,201.78656998725785,203.8776225259859,3925348
2009-09-22,210.0288848876953,211.19638112632825,202.91929523235086,205.60281786065707,3763280
2009-09-23,205.93392944335938,213.1654895371112,204.66186337618086,211.89342346993266,4522410
2009-09-24,209.99407958984375,212.346515181824,202.83222437518606,204.92327823472408,6803348
2009-09-25,204.7141571044922,208.40834331016686,193.4224590922117,193.4224590922117,3068206
2009-09-29,212.72979736328125,214.14125386403916,205.96871758382386,207.34533171025817,7146124
2009-09-30,216.42413330078125,217.0514453749282,213.35725772726963,214.3156576734486,4373424
2009-10-01,219.50833129882812,226.49595205189308,214.3504036182636,215.37850917034243,5686944
2009-10-05,214.43751525878906,222.69718018663684,212.93893128956984,215.62245399052216,6259596
2009-10-06,214.05419921875,219.00303051386885,210.84791265632805,217.80067039404838,7448054
2009-10-07,206.21278381347656,215.69223306352984,205.14983559578218,215.69223306352984,10075972
2009-10-08,199.13790893554688,208.66961477193854,198.12722504859633,207.36270695499528,10162172
2009-10-09,195.77490234375,205.75969225351258,193.99751521016313,200.41006711694362,10032478
2009-10-12,202.08287048339844,203.61631810127975,196.4021798552425,197.6045397747978,5174220
2009-10-13,202.4837188720703,202.4837188720703,202.4837188720703,202.4837188720703,0
